Index,SKU Code,Design No.,Stock,Gender,Category,Size,Color
11700,JNE3781-KR-XS,JNE3273,63,Female,Sandals,M,Brown
11701,JNE3781-KR-XXL,JNE3273,84,Male,Shorts,S,Pink
11702,JNE3781-KR-XXXL,JNE3279,72,Male,Shorts,M,Lavender
11703,JNE3782-KR-L,JNE3279,21,Female,Skirt,L,Cyan
11704,JNE3782-KR-M,JNE3279,92,Female,Sandals,M,Yellow
11705,JNE3782-KR-S,JNE3279,72,Female,Blouse,XL,Pink
11706,JNE3782-KR-XL,JNE3279,83,Female,Sandals,M,Gray
11707,JNE3782-KR-XS,JNE3279,73,Male,Shirt,M,Peach
11708,JNE3782-KR-XXL,JNE3279,98,Male,Socks,M,Red
11709,JNE3782-KR-XXXL,JNE3284,76,Male,T-shirt,M,Olive
11710,JNE3783-KR-L,JNE3284,43,Female,Dress,S,Lavender
11711,JNE3783-KR-M,JNE3284,60,Female,Hat,M,Turquoise
11712,JNE3783-KR-S,JNE3284,40,Female,Gloves,L,Turquoise
11713,JNE3783-KR-XL,JNE3284,93,Male,Socks,S,Maroon
11714,JNE3783-KR-XS,JNE3288,98,Female,Dress,S,Olive
11715,JNE3783-KR-XXL,JNE3288,91,Male,Socks,XL,Maroon
11716,JNE3783-KR-XXXL,JNE3288,92,Male,Belt,XL,Cyan
11717,JNE3784-KR-L,JNE3288,87,Female,Handbag,S,Peach
11718,JNE3784-KR-M,JNE3288,96,Female,Skirt,S,Teal
11719,JNE3784-KR-S,JNE3288,97,Male,Hoodie,M,Green
11720,JNE3784-KR-XL,JNE3288,55,Female,Blouse,M,Beige
11721,JNE3784-KR-XS,JNE3291,58,Male,Jeans,L,Magenta
11722,JNE3784-KR-XXL,JNE3291,21,Male,Boots,L,Violet
11723,JNE3784-KR-XXXL,JNE3291,82,Female,Handbag,XL,Charcoal
11724,JNE3785-KR-L,JNE3291,34,Male,Coat,M,Green
11725,JNE3785-KR-M,JNE3291,78,Female,Blouse,M,Gray
11726,JNE3785-KR-S,JNE3291,47,Female,Handbag,M,Magenta
11727,JNE3785-KR-XL,JNE3291,96,Female,Sunglasses,S,Silver
11728,JNE3785-KR-XS,JNE3294,23,Male,Socks,S,Beige
11729,JNE3785-KR-XXL,JNE3294,27,Male,Shoes,S,Peach
11730,JNE3785-KR-XXXL,JNE3294,37,Male,Backpack,XL,Orange
11731,JNE3786-KR-L,JNE3294,79,Female,Scarf,S,Yellow
11732,JNE3786-KR-M,JNE3294,40,Male,Backpack,M,Violet
11733,JNE3786-KR-S,JNE3294,39,Male,Coat,S,Green
11734,JNE3786-KR-XL,JNE3294,73,Male,Hoodie,L,Pink
11735,JNE3786-KR-XS,JNE3311,84,Female,Gloves,M,Violet
11736,JNE3786-KR-XXL,JNE3311,94,Male,Shorts,M,Violet
11737,JNE3786-KR-XXXL,JNE3311,47,Female,Skirt,L,Pink
11738,JNE3787-KR-L,JNE3311,77,Male,Boots,M,Violet
11739,JNE3787-KR-M,JNE3311,94,Male,Shorts,M,Turquoise
11740,JNE3787-KR-S,JNE3311,75,Female,Handbag,M,Cyan
11741,JNE3787-KR-XL,JNE3311,82,Female,Dress,XL,Orange
11742,JNE3787-KR-XS,JNE3313,36,Male,Shoes,M,Cyan
11743,JNE3787-KR-XXL,JNE3313,90,Female,Sneakers,XL,Indigo
11744,JNE3787-KR-XXXL,JNE3313,48,Male,Socks,M,Black
11745,JNE3788-KR-L,JNE3313,42,Male,Jacket,L,Purple
11746,JNE3788-KR-M,JNE3313,33,Male,Backpack,M,Cyan
11747,JNE3788-KR-S,JNE3313,63,Male,Socks,M,Green
11748,JNE3788-KR-XL,JNE3313,53,Female,Handbag,L,Teal
11749,JNE3788-KR-XS,JNE3323,37,Female,Hat,L,Teal
11750,JNE3788-KR-XXL,JNE3323,92,Female,Blouse,M,Magenta
11751,JNE3788-KR-XXXL,JNE3323,73,Male,Shorts,XL,Brown
11752,JNE3789-KR-L,JNE3323,38,Male,Shirt,L,Orange
11753,JNE3789-KR-M,JNE3323,51,Male,Boots,XL,Blue
11754,JNE3789-KR-S,JNE3323,90,Male,Jacket,L,Magenta
11755,JNE3789-KR-XL,JNE3323,56,Male,Jacket,L,Magenta
11756,JNE3789-KR-XS,JNE3332,33,Female,Handbag,M,Magenta
11757,JNE3789-KR-XXL,JNE3334,53,Male,Belt,S,Olive
11758,JNE3789-KR-XXXL,JNE3334,24,Female,Handbag,S,Cyan
11759,JNE3790-KR-L,JNE3334,59,Male,Coat,M,Purple
11760,JNE3790-KR-M,JNE3334,72,Male,Sweater,M,Purple
11761,JNE3790-KR-S,JNE3334,28,Male,Shorts,S,Peach
11762,JNE3790-KR-XL,JNE3336,36,Male,Pants,M,Gold
11763,JNE3790-KR-XS,JNE3336,47,Male,Jewelry,S,Peach
11764,JNE3790-KR-XXL,JNE3336,62,Female,Gloves,M,Magenta
11765,JNE3790-KR-XXXL,JNE3336,98,Female,Skirt,S,Cyan
11766,JNE3791-DR-L,JNE3336,28,Female,Sandals,M,Violet
11767,JNE3791-DR-M,JNE3336,86,Male,Socks,S,Charcoal
11768,JNE3791-DR-S,JNE3336,46,Male,Jewelry,S,Blue
11769,JNE3791-DR-XL,JNE3337,42,Female,Sunglasses,XL,Red
11770,JNE3791-DR-XS,JNE3337,80,Male,Coat,S,Purple
11771,JNE3791-DR-XXL,JNE3337,39,Male,Belt,L,Gray
11772,JNE3791-DR-XXXL,JNE3337,49,Male,Coat,M,Purple
11773,JNE3792-KR-L,JNE3337,32,Female,Scarf,M,Silver
11774,JNE3792-KR-M,JNE3338,73,Female,Sandals,M,Purple
11775,JNE3792-KR-S,JNE3338,42,Male,Belt,M,Charcoal
11776,JNE3792-KR-XL,JNE3338,58,Female,Scarf,M,Silver
11777,JNE3792-KR-XS,JNE3338,22,Male,Jewelry,M,White
11778,JNE3792-KR-XXL,JNE3338,56,Female,Scarf,L,Peach
11779,JNE3792-KR-XXXL,JNE3348,70,Male,Pants,M,Red
11780,JNE3793-KR-L,JNE3348,50,Male,Shoes,L,Olive
11781,JNE3793-KR-M,JNE3348,21,Male,Boots,L,Gray
11782,JNE3793-KR-S,JNE3348,97,Male,Jacket,M,Beige
11783,JNE3793-KR-XL,JNE3348,63,Male,Backpack,L,Pink
11784,JNE3793-KR-XS,JNE3348,60,Male,Jacket,M,Red
11785,JNE3793-KR-XXL,JNE3348,52,Male,Boots,XL,Peach
11786,JNE3793-KR-XXXL,JNE3349,32,Male,Shoes,M,Maroon
11787,JNE3794-KR-L,JNE3349,48,Male,Belt,XL,Purple
11788,JNE3794-KR-M,JNE3349,25,Male,Jewelry,M,Maroon
11789,JNE3794-KR-S,JNE3349,68,Male,Jewelry,M,Gray
11790,JNE3794-KR-XL,JNE3349,74,Male,Pants,M,Gray
11791,JNE3794-KR-XS,JNE3354,88,Male,T-shirt,XL,Magenta
11792,JNE3794-KR-XXL,JNE3354,23,Male,Shorts,L,Cyan
11793,JNE3794-KR-XXXL,JNE3354,32,Male,Hoodie,M,Silver
11794,JNE3795-KR-L,JNE3354,71,Male,Belt,S,Green
11795,JNE3795-KR-M,JNE3354,62,Male,Boots,M,Violet
11796,JNE3795-KR-S,JNE3355,20,Male,Hoodie,L,Magenta
11797,JNE3795-KR-XL,JNE3355,62,Male,Shorts,XL,Yellow
11798,JNE3795-KR-XS,JNE3355,81,Male,Backpack,XL,Gray
11799,JNE3795-KR-XXL,JNE3355,90,Female,Scarf,L,Indigo
11800,JNE3795-KR-XXXL,JNE3355,43,Male,Socks,S,Indigo
11801,JNE3796-KR-L,JNE3356,38,Female,Handbag,S,Yellow
11802,JNE3796-KR-M,JNE3356,25,Female,Sunglasses,XL,Gold
11803,JNE3796-KR-S,JNE3356,98,Male,T-shirt,XL,Green
11804,JNE3796-KR-XL,JNE3356,75,Female,Dress,M,Charcoal
11805,JNE3796-KR-XS,JNE3356,27,Female,Sneakers,XL,Olive
11806,JNE3796-KR-XXL,JNE3357,27,Female,Sunglasses,L,Black
11807,JNE3796-KR-XXXL,JNE3357,42,Female,Blouse,M,Silver
11808,JNE3797-KR-L,JNE3357,90,Male,T-shirt,M,Red
11809,JNE3797-KR-M,JNE3357,63,Female,Hat,M,Brown
11810,JNE3797-KR-S,JNE3357,96,Male,Shorts,M,Silver
11811,JNE3797-KR-XL,JNE3359,40,Male,Hoodie,M,Silver
11812,JNE3797-KR-XS,JNE3359,39,Male,Socks,L,Black
11813,JNE3797-KR-XXL,JNE3359,48,Female,Sunglasses,M,Purple
11814,JNE3797-KR-XXXL,JNE3359,20,Female,Blouse,M,Purple
11815,JNE3798-KR-L,JNE3359,29,Male,Jeans,S,Turquoise
11816,JNE3798-KR-M,JNE3359,81,Female,Dress,M,Gold
11817,JNE3798-KR-S,JNE3359,98,Female,Dress,S,Indigo
11818,JNE3798-KR-XL,JNE3360,93,Male,Jeans,M,Lavender
11819,JNE3798-KR-XS,JNE3363,30,Male,Socks,L,Blue
11820,JNE3798-KR-XXL,JNE3363,37,Female,Sunglasses,L,Maroon
11821,JNE3798-KR-XXXL,JNE3363,28,Male,Coat,L,Yellow
11822,JNE3799-KR-L,JNE3363,29,Female,Scarf,M,Purple
11823,JNE3799-KR-M,JNE3363,49,Male,Backpack,M,Peach
11824,JNE3799-KR-S,JNE3363,53,Male,Pants,M,Silver
11825,JNE3799-KR-XL,JNE3363,66,Female,Gloves,M,Turquoise
11826,JNE3799-KR-XS,JNE3364,61,Male,Jacket,S,Olive
11827,JNE3799-KR-XXL,JNE3364,23,Male,Shorts,XL,Peach
11828,JNE3799-KR-XXXL,JNE3364,36,Male,Pants,S,Indigo
11829,JNE3800-KR-L,JNE3364,81,Female,Skirt,L,Indigo
11830,JNE3800-KR-M,JNE3364,56,Female,Blouse,XL,Maroon
11831,JNE3800-KR-S,JNE3364,78,Male,Shirt,L,Black
11832,JNE3800-KR-XL,JNE3364,25,Male,Jewelry,XL,Teal
11833,JNE3800-KR-XS,JNE3365,86,Male,Backpack,XL,Olive
11834,JNE3800-KR-XXL,JNE3365,99,Male,Jewelry,M,Gold
11835,JNE3800-KR-XXXL,JNE3365,83,Male,Belt,M,Gray
11836,JNE3801-KR-L,JNE3365,33,Female,Dress,L,Orange
11837,JNE3801-KR-M,JNE3365,44,Male,Coat,M,Black
11838,JNE3801-KR-S,JNE3365,58,Female,Dress,M,Teal
11839,JNE3801-KR-XL,JNE3365,54,Male,Sweater,M,Beige
11840,JNE3801-KR-XS,JNE3366,93,Male,Hoodie,M,White
11841,JNE3801-KR-XXL,JNE3366,98,Male,Shoes,L,Turquoise
11842,JNE3801-KR-XXXL,JNE3366,36,Male,Shoes,XL,Teal
11843,JNE3802-KR-L,JNE3366,68,Male,Jacket,L,Orange
11844,JNE3802-KR-M,JNE3366,95,Male,Backpack,M,Black
11845,JNE3802-KR-S,JNE3366,93,Male,Jeans,M,Violet
11846,JNE3802-KR-XL,JNE3366,99,Male,Jacket,L,Maroon
11847,JNE3802-KR-XS,JNE3368,22,Female,Sunglasses,M,Turquoise
11848,JNE3802-KR-XXL,JNE3368,88,Female,Gloves,M,Gold
11849,JNE3802-KR-XXXL,JNE3368,65,Male,Jacket,M,Turquoise
11850,JNE3803-KR-L,JNE3368,62,Male,T-shirt,M,Maroon
11851,JNE3803-KR-M,JNE3368,55,Female,Sandals,XL,Purple
11852,JNE3803-KR-S,JNE3368,97,Male,Shorts,S,Maroon
11853,JNE3803-KR-XL,JNE3368,77,Female,Handbag,L,Brown
11854,JNE3803-KR-XS,JNE3368,40,Male,Pants,L,Indigo
11855,JNE3803-KR-XXL,JNE3369,23,Female,Blouse,S,Lavender
11856,JNE3803-KR-XXXL,JNE3369,46,Male,Shoes,M,Beige
11857,JNE3804-KR-L,JNE3369,75,Male,Backpack,M,Yellow
11858,JNE3804-KR-M,JNE3369,76,Male,Shoes,M,Gold
11859,JNE3804-KR-S,JNE3369,59,Female,Dress,M,Indigo
11860,JNE3804-KR-XL,JNE3369,51,Female,Skirt,L,Cyan
11861,JNE3804-KR-XS,JNE3369,46,Male,Jacket,XL,Silver
11862,JNE3804-KR-XXL,JNE3370,26,Male,Shirt,L,Silver
11863,JNE3804-KR-XXXL,JNE3370,51,Male,Hoodie,M,Silver
11864,JNE3805-KR-L,JNE3370,44,Female,Scarf,M,Peach
11865,JNE3805-KR-M,JNE3370,82,Female,Skirt,S,Pink
11866,JNE3805-KR-S,JNE3370,44,Female,Skirt,S,Violet
11867,JNE3805-KR-XL,JNE3371,27,Female,Scarf,M,Black
11868,JNE3805-KR-XS,JNE3371,90,Female,Sunglasses,M,Purple
11869,JNE3805-KR-XXL,JNE3371,58,Female,Sandals,S,Black
11870,JNE3805-KR-XXXL,JNE3371,80,Male,Hoodie,XL,Peach
11871,JNE3806-KR-L,JNE3371,40,Male,Jacket,S,Magenta
11872,JNE3806-KR-M,JNE3371,23,Male,Pants,M,Magenta
11873,JNE3806-KR-S,JNE3371,34,Male,Shirt,S,Black
11874,JNE3806-KR-XL,JNE3373,35,Female,Blouse,XL,Pink
11875,JNE3806-KR-XS,JNE3373,75,Female,Skirt,L,Olive
11876,JNE3806-KR-XXL,JNE3373,60,Female,Sunglasses,XL,Olive
11877,JNE3806-KR-XXXL,JNE3373,87,Male,Belt,L,Peach
11878,JNE3807-KR-L,JNE3373,41,Female,Gloves,S,Silver
11879,JNE3807-KR-M,JNE3373,83,Male,Pants,M,Turquoise
11880,JNE3807-KR-S,JNE3373,81,Female,Scarf,L,Olive
11881,JNE3807-KR-XL,JNE3375,56,Male,T-shirt,S,Lavender
11882,JNE3807-KR-XS,JNE3375,58,Male,Shoes,M,Red
11883,JNE3807-KR-XXL,JNE3375,84,Male,Pants,M,Gray
11884,JNE3807-KR-XXXL,JNE3375,21,Female,Gloves,M,Magenta
11885,JNE3810-KR-L,JNE3375,35,Male,Socks,L,Maroon
11886,JNE3810-KR-M,JNE3375,43,Female,Sneakers,M,Cyan
11887,JNE3810-KR-S,JNE3375,20,Male,Shorts,L,Cyan
11888,JNE3810-KR-XL,JNE3376,36,Female,Blouse,L,Lavender
11889,JNE3810-KR-XS,JNE3376,70,Male,Coat,S,Pink
11890,JNE3810-KR-XXL,JNE3376,83,Female,Sunglasses,M,Gray
11891,JNE3810-KR-XXXL,JNE3376,76,Male,Shorts,L,Yellow
11892,JNE3811-KR-L,JNE3376,81,Female,Dress,M,Pink
11893,JNE3811-KR-M,JNE3376,47,Female,Handbag,XL,Indigo
11894,JNE3811-KR-S,JNE3376,35,Male,Boots,L,Gray
11895,JNE3811-KR-XL,JNE3383,85,Male,Pants,L,Yellow
11896,JNE3811-KR-XS,JNE3383,96,Male,Boots,XL,Olive
11897,JNE3811-KR-XXL,JNE3383,98,Female,Skirt,M,Cyan
11898,JNE3811-KR-XXXL,JNE3383,52,Female,Sneakers,L,Silver
11899,JNE3813-KR-L,JNE3383,84,Male,Jewelry,L,Silver
11900,JNE3813-KR-M,JNE3383,71,Male,T-shirt,L,Red
11901,JNE3813-KR-S,JNE3383,95,Female,Sandals,S,Brown
11902,JNE3813-KR-XL,JNE3384,47,Male,Boots,M,Orange
11903,JNE3813-KR-XS,JNE3384,75,Male,Coat,M,Black
11904,JNE3813-KR-XXL,JNE3384,28,Male,Belt,L,Teal
11905,JNE3813-KR-XXXL,JNE3384,44,Female,Sunglasses,M,Yellow
11906,JNE3816-KR-L,JNE3384,64,Female,Sandals,XL,Gray
11907,JNE3816-KR-M,JNE3384,28,Male,Boots,M,Maroon
11908,JNE3816-KR-S,JNE3384,21,Male,Hoodie,M,Olive
11909,JNE3816-KR-XL,JNE3385,41,Female,Hat,S,Charcoal
11910,JNE3816-KR-XS,JNE3385,38,Male,Shorts,M,Peach
11911,JNE3816-KR-XXL,JNE3385,77,Male,Backpack,M,Maroon
11912,JNE3816-KR-XXXL,JNE3385,43,Male,Shorts,L,Olive
11913,JNE3817-KR-L,JNE3385,91,Male,Belt,M,Magenta
11914,JNE3817-KR-M,JNE3386,68,Male,Shorts,S,Yellow
11915,JNE3817-KR-S,JNE3386,37,Male,Socks,L,Indigo
11916,JNE3817-KR-XL,JNE3386,23,Male,Shoes,L,Olive
11917,JNE3817-KR-XS,JNE3387,65,Female,Sneakers,L,Maroon
11918,JNE3817-KR-XXL,JNE3387,30,Male,Backpack,M,Indigo
11919,JNE3817-KR-XXXL,JNE3387,45,Female,Dress,M,Gray
11920,JNE3818-KR-L,JNE3387,25,Male,Boots,M,Gray
11921,JNE3818-KR-M,JNE3387,72,Male,Socks,M,Black
11922,JNE3818-KR-S,JNE3389,75,Female,Dress,M,White
11923,JNE3818-KR-XL,JNE3389,63,Female,Handbag,XL,Turquoise
11924,JNE3818-KR-XS,JNE3389,35,Female,Blouse,M,Orange
11925,JNE3818-KR-XXL,JNE3389,32,Male,Belt,L,Yellow
11926,JNE3818-KR-XXXL,JNE3389,25,Male,Pants,L,Blue
11927,JNE3819-KR-L,JNE3389,90,Female,Sneakers,XL,Violet
11928,JNE3819-KR-M,JNE3389,70,Male,Boots,L,Lavender
11929,JNE3819-KR-S,JNE3390,27,Female,Sunglasses,M,Olive
11930,JNE3819-KR-XL,JNE3390,92,Female,Hat,M,Orange
11931,JNE3819-KR-XS,JNE3390,20,Male,Coat,M,White
11932,JNE3819-KR-XXL,JNE3390,52,Male,Jacket,L,Red
11933,JNE3819-KR-XXXL,JNE3390,57,Male,Hoodie,M,Magenta
11934,JNE3820-KR-L,JNE3390,96,Male,Boots,M,Violet
11935,JNE3820-KR-M,JNE3391,68,Male,T-shirt,XL,Olive
11936,JNE3820-KR-S,JNE3391,30,Male,Sweater,L,Silver
11937,JNE3820-KR-XL,JNE3391,37,Male,Shoes,L,Gray
11938,JNE3820-KR-XS,JNE3391,42,Female,Scarf,XL,Olive
11939,JNE3820-KR-XXL,JNE3391,54,Female,Dress,L,Beige
11940,JNE3820-KR-XXXL,JNE3391,81,Male,Jacket,S,Turquoise
11941,JNE3821-KR-L,JNE3391,40,Male,Shoes,S,Blue
11942,JNE3821-KR-M,JNE3394,88,Male,Backpack,M,Pink
11943,JNE3821-KR-S,JNE3394,94,Female,Dress,M,Teal
11944,JNE3821-KR-XL,JNE3394,54,Male,Shirt,S,Cyan
11945,JNE3821-KR-XS,JNE3394,51,Male,Jacket,L,Purple
11946,JNE3821-KR-XXL,JNE3394,22,Female,Sunglasses,L,Red
11947,JNE3821-KR-XXXL,JNE3394,95,Male,Jacket,L,Brown
11948,JNE3822-KR-L,JNE3394,57,Male,Coat,M,Magenta
11949,JNE3822-KR-M,JNE3395,45,Male,Sweater,S,Olive
11950,JNE3822-KR-S,JNE3395,92,Female,Sneakers,XL,Pink
11951,JNE3822-KR-XL,JNE3395,40,Male,Shoes,L,Black
11952,JNE3822-KR-XS,JNE3395,62,Female,Sunglasses,XL,Beige
11953,JNE3822-KR-XXL,JNE3395,90,Male,Shorts,M,Peach
11954,JNE3822-KR-XXXL,JNE3395,82,Male,Hoodie,S,Peach
11955,JNE3823-KR-L,JNE3395,52,Female,Scarf,M,Peach
11956,JNE3823-KR-M,JNE3396,70,Female,Sandals,S,Teal
11957,JNE3823-KR-S,JNE3396,83,Female,Hat,M,Green
11958,JNE3823-KR-XL,JNE3396,49,Male,Shoes,XL,Brown
11959,JNE3823-KR-XS,JNE3396,91,Female,Sneakers,M,Brown
11960,JNE3823-KR-XXL,JNE3396,99,Male,Backpack,S,Violet
11961,JNE3823-KR-XXXL,JNE3396,92,Male,Belt,L,Blue
11962,JNE3825-KR-L,JNE3396,87,Male,Shirt,L,Charcoal
11963,JNE3825-KR-M,JNE3398,28,Female,Skirt,M,Pink
11964,JNE3825-KR-S,JNE3398,71,Female,Gloves,S,Violet
11965,JNE3825-KR-XL,JNE3398,32,Female,Gloves,M,Teal
11966,JNE3825-KR-XS,JNE3398,33,Female,Handbag,M,Red
11967,JNE3825-KR-XXL,JNE3398,75,Male,Socks,L,Orange
11968,JNE3825-KR-XXXL,JNE3398,83,Male,Backpack,M,Magenta
11969,JNE3826-KR-L,JNE3399,93,Male,Jeans,XL,Yellow
11970,JNE3826-KR-M,JNE3399,29,Female,Skirt,M,Yellow
11971,JNE3826-KR-S,JNE3399,25,Male,Hoodie,M,Pink
11972,JNE3826-KR-XL,JNE3399,76,Male,Jewelry,S,Indigo
11973,JNE3826-KR-XXL,JNE3399,81,Female,Sneakers,M,Charcoal
11974,JNE3827-KR-L,JNE3399,80,Male,Shirt,XL,Blue
11975,JNE3827-KR-M,JNE3399,70,Female,Sunglasses,M,Lavender
11976,JNE3827-KR-S,JNE3400,81,Female,Dress,L,Yellow
11977,JNE3827-KR-XL,JNE3400,86,Male,Shoes,M,Black
11978,JNE3827-KR-XXL,JNE3400,94,Male,Belt,S,Beige
11979,JNE3828-KR-L,JNE3400,66,Male,Shirt,M,Silver
11980,JNE3828-KR-M,JNE3400,98,Male,Boots,M,Magenta
11981,JNE3828-KR-S,JNE3400,25,Male,Hoodie,M,Orange
11982,JNE3828-KR-XL,JNE3400,62,Male,Jeans,M,Teal
11983,JNE3828-KR-XXL,JNE3401,98,Male,Jacket,L,Turquoise
11984,JNE3829-KR-L,JNE3401,53,Male,Jacket,M,Cyan
11985,JNE3829-KR-M,JNE3401,66,Female,Sandals,L,Pink
11986,JNE3829-KR-S,JNE3401,52,Female,Dress,S,Indigo
11987,JNE3829-KR-XL,JNE3401,64,Male,Sweater,S,Peach
11988,JNE3829-KR-XXL,JNE3401,59,Female,Gloves,M,Beige
11989,JNE3830-KR-L,JNE3401,61,Female,Sunglasses,L,Gold
11990,JNE3830-KR-M,JNE3403,97,Male,Belt,M,Indigo
11991,JNE3830-KR-S,JNE3403,23,Female,Hat,L,Violet
11992,JNE3830-KR-XL,JNE3403,98,Female,Hat,XL,Brown
11993,JNE3830-KR-XXL,JNE3403,98,Female,Blouse,M,Purple
11994,JNE3831-KR-L,JNE3403,59,Male,Shoes,M,Turquoise
11995,JNE3831-KR-M,JNE3403,82,Female,Skirt,S,Violet
11996,JNE3831-KR-S,JNE3403,82,Female,Sneakers,M,Purple
11997,JNE3831-KR-XL,JNE3404,41,Male,T-shirt,M,Charcoal
11998,JNE3831-KR-XXL,JNE3404,52,Female,Handbag,M,Green
11999,JNE3832-KR-L,JNE3404,41,Male,Sweater,XL,White
12000,JNE3832-KR-M,JNE3404,70,Female,Gloves,M,Purple
12001,JNE3832-KR-S,JNE3404,91,Female,Dress,M,Cyan
12002,JNE3832-KR-XL,JNE3404,95,Female,Dress,M,Green
12003,JNE3832-KR-XXL,JNE3404,25,Female,Blouse,M,Beige
12004,JNE3833-KR-L,JNE3404,89,Male,Shirt,L,Lavender
12005,JNE3833-KR-M,JNE3404,44,Male,Boots,S,Blue
12006,JNE3833-KR-S,JNE3405,52,Male,Jacket,S,Beige
12007,JNE3833-KR-XL,JNE3405,94,Male,Backpack,L,Blue
12008,JNE3833-KR-XS,JNE3405,98,Male,Pants,S,Maroon
12009,JNE3833-KR-XXL,JNE3405,40,Male,Boots,L,Yellow
12010,JNE3833-KR-XXXL,JNE3405,25,Male,Socks,L,Red
12011,JNE3834-KR-L,JNE3405,62,Female,Scarf,L,Green
12012,JNE3834-KR-M,JNE3405,24,Female,Blouse,M,Magenta
12013,JNE3834-KR-S,JNE3405,57,Male,Belt,L,Yellow
12014,JNE3834-KR-XL,JNE3405,66,Female,Sunglasses,L,Blue
12015,JNE3834-KR-XS,JNE3407,70,Male,Boots,M,Charcoal
12016,JNE3834-KR-XXL,JNE3407,39,Female,Sandals,M,Blue
12017,JNE3834-KR-XXXL,JNE3407,34,Female,Gloves,S,Cyan
12018,JNE3835-KR-L,JNE3407,38,Female,Skirt,M,Silver
12019,JNE3835-KR-M,JNE3407,70,Female,Skirt,M,Black
12020,JNE3835-KR-S,JNE3407,80,Female,Blouse,S,Green
12021,JNE3835-KR-XL,JNE3407,51,Female,Handbag,M,Violet
12022,JNE3835-KR-XS,JNE3408,79,Male,Boots,XL,Pink
12023,JNE3835-KR-XXL,JNE3408,92,Male,Boots,M,Olive
12024,JNE3835-KR-XXXL,JNE3408,85,Male,Sweater,L,Orange
12025,JNE3836-KR-L,JNE3408,63,Male,Socks,M,Black
12026,JNE3836-KR-M,JNE3408,60,Female,Gloves,M,Yellow
12027,JNE3836-KR-S,JNE3408,44,Male,Shorts,L,Violet
12028,JNE3836-KR-XL,JNE3408,57,Male,Boots,M,Silver
12029,JNE3836-KR-XS,JNE3412,24,Male,Jacket,M,Gold
12030,JNE3836-KR-XXL,JNE3412,35,Female,Scarf,M,Magenta
12031,JNE3836-KR-XXXL,JNE3412,73,Male,Jacket,M,Red
12032,JNE3837-KR-L,JNE3412,42,Male,Jewelry,M,Green
12033,JNE3837-KR-M,JNE3412,20,Male,Hoodie,XL,Red
12034,JNE3837-KR-S,JNE3412,89,Male,T-shirt,L,Pink
12035,JNE3837-KR-XL,JNE3412,76,Male,Shirt,L,Violet
12036,JNE3837-KR-XS,JNE3413,56,Male,Shirt,M,Indigo
12037,JNE3837-KR-XXL,JNE3413,100,Male,Coat,L,Red
12038,JNE3837-KR-XXXL,JNE3413,44,Male,T-shirt,M,Violet
12039,JNE3838-KR-L,JNE3413,76,Male,Hoodie,M,Cyan
12040,JNE3838-KR-M,JNE3413,97,Female,Sunglasses,S,Black
12041,JNE3838-KR-S,JNE3413,39,Female,Blouse,L,Purple
12042,JNE3838-KR-XL,JNE3413,100,Male,Hoodie,M,Charcoal
12043,JNE3838-KR-XS,JNE3415,62,Female,Skirt,M,Beige
12044,JNE3838-KR-XXL,JNE3415,98,Male,Shorts,XL,Teal
12045,JNE3838-KR-XXXL,JNE3415,31,Male,Jeans,M,Purple
12046,JNE3839-KR-L,JNE3415,89,Male,Jacket,M,Blue
12047,JNE3839-KR-M,JNE3415,91,Male,Hoodie,XL,Magenta
12048,JNE3839-KR-S,JNE3415,50,Male,Shirt,S,Maroon
12049,JNE3839-KR-XL,JNE3415,32,Male,T-shirt,L,Gold
12050,JNE3839-KR-XXL,JNE3416,67,Female,Blouse,L,Black
12051,JNE3840-KR-L,JNE3416,28,Female,Skirt,M,Black
12052,JNE3840-KR-M,JNE3416,65,Male,Backpack,XL,Yellow
12053,JNE3840-KR-S,JNE3416,73,Male,Shorts,M,Turquoise
12054,JNE3840-KR-XL,JNE3416,27,Male,Shirt,L,Lavender
12055,JNE3840-KR-XXL,JNE3416,89,Male,Backpack,L,Yellow
12056,JNE3841-KR-L,JNE3417,72,Male,Shoes,L,Olive
12057,JNE3841-KR-M,JNE3417,37,Female,Skirt,S,Brown
12058,JNE3841-KR-S,JNE3417,63,Female,Dress,M,Olive
12059,JNE3841-KR-XL,JNE3417,90,Female,Hat,M,Purple
12060,JNE3841-KR-XXL,JNE3417,62,Female,Handbag,M,Yellow
12061,JNE3842-KR-L,JNE3420,43,Female,Handbag,L,Brown
12062,JNE3842-KR-M,JNE3420,96,Female,Blouse,M,Magenta
12063,JNE3842-KR-S,JNE3420,83,Female,Scarf,L,Lavender
12064,JNE3842-KR-XL,JNE3420,67,Male,Jewelry,XL,Teal
12065,JNE3842-KR-XXL,JNE3420,90,Female,Skirt,L,Cyan
12066,JNE3843-KR-L,JNE3421,53,Male,Hoodie,L,Pink
12067,JNE3843-KR-M,JNE3421,37,Female,Scarf,M,Magenta
12068,JNE3843-KR-S,JNE3421,56,Male,Jeans,M,Teal
12069,JNE3843-KR-XL,JNE3421,43,Male,Jacket,M,Indigo
12070,JNE3843-KR-XXL,JNE3421,84,Male,T-shirt,S,Pink
12071,JNE3844-KR-L,JNE3421,50,Male,Pants,M,Charcoal
12072,JNE3844-KR-M,JNE3421,88,Male,Shoes,M,Brown
12073,JNE3844-KR-S,JNE3421,50,Male,Jacket,M,Blue
